2022-10-19 12:00:07 | Ok      |       | Info - CheckPHPVersion | SetupLog |||
    <item>itop-core-update</item>
    <item>itop-hub-connector</item>
    <item>itop-themes-compat</item>
    <item>itop-datacenter-mgmt</item>
    <item>itop-endusers-devices</item>
    <item>itop-storage-mgmt</item>
    <item>itop-virtualization-mgmt</item>
    <item>itop-bridge-virtualization-storage</item>
    <item>itop-service-mgmt-provider</item>
    <item>itop-bridge-cmdb-ticket</item>
    <item>itop-request-mgmt-itil</item>
    <item>itop-incident-mgmt-itil</item>
    <item>itop-portal</item>
    <item>itop-full-itil</item>
    <item>itop-change-mgmt-itil</item>
    <item>itop-faq-light</item>
    <item>itop-knownerror-mgmt</item>
    <item>itop-problem-mgmt</item>
    <item>sample-portal-add-button</item>
    <item>combodo-autoclose-ticket</item>
  </selected_modules>
  <selected_extensions type="array">
    <item>itop-config-mgmt-core</item>
    <item>itop-config-mgmt-datacenter</item>
    <item>itop-config-mgmt-end-user</item>
    <item>itop-config-mgmt-storage</item>
    <item>itop-config-mgmt-virtualization</item>
    <item>itop-service-mgmt-service-provider</item>
    <item>itop-ticket-mgmt-itil</item>
    <item>itop-ticket-mgmt-itil-user-request</item>
    <item>itop-ticket-mgmt-itil-incident</item>
    <item>itop-ticket-mgmt-itil-enhanced-portal</item>
    <item>itop-change-mgmt-itil</item>
    <item>itop-kown-error-mgmt</item>
    <item>itop-problem-mgmt</item>
    <item>sample-portal-add-button</item>
    <item>combodo-autoclose-ticket</item>
    <item>combodo-dispatch-incident</item>
    <item>combodo-gantt-view</item>
    <item>combodo-sla-considering-business-hours</item>
    <item>combodo-dispatch-userrequest</item>
    <item>combodo-workflow-graphical-view</item>
    <item>customer-survey</item>
  </selected_extensions>
  <sample_data></sample_data>
  <old_addon></old_addon>
  <options type="array"/>
  <mysql_bindir></mysql_bindir>
</installation>

 | SetupLog |||
2022-10-20 09:12:19 | Info    |       | ##### STEP  duration: 0.01s | SetupLog |||
2022-10-20 12:42:19 | Info    |       | operation 'async_action', peak memory usage. 3078696 | SetupLog |||
2022-10-20 09:12:19 | Info    |       | ##### STEP copy start | SetupLog |||
2022-10-20 09:12:19 | Info    |       | ##### STEP copy duration: 0s | SetupLog |||
2022-10-20 12:42:19 | Info    |       | operation 'async_action', peak memory usage. 3078320 | SetupLog |||
2022-10-20 09:12:19 | Info    |       | ##### STEP backup start | SetupLog |||
2022-10-20 09:12:19 | Ok      |       | Info - Creating backup: '/var/www/html/itop-web/data/backups/manual/setup-2022-10-20_09_11.tar.gz' | SetupLog |||
2022-10-20 09:12:19 | Ok      |       | Info - backup: creating tmp dir '/var/www/html/itop-web/data/tmp-backup-1177465197' | SetupLog |||
2022-10-20 09:12:19 | Ok      |       | Info - backup: adding resource '/var/www/html/itop-web//conf/production/config-itop.php' | SetupLog |||
2022-10-20 09:12:19 | Ok      |       | Info - backup: adding resource '/var/www/html/itop-web/data/production-modules/' | SetupLog |||
2022-10-20 09:12:20 | Ok      |       | Info - Starting backup of localhost/itop_db(suffix:'') | SetupLog |||
2022-10-20 09:12:20 | Ok      |       | Info - backup: generate data file with command: mysqldump --defaults-extra-file="/tmp/itop-mysqldump-DfyMHT" --opt --skip-lock-tables --default-character-set=utf8mb4 --add-drop-database --single-transaction --host='localhost'  --port='3306' --user=xxxxx  --result-file='/var/www/html/itop-web/data/tmp-backup-1177465197/itop-dump.sql' 'itop_db'  | SetupLog |||
2022-10-20 09:12:29 | Ok      |       | Info - mysqldump said: mysqldump: Error: 'Access denied; you need (at least one of) the PROCESS privilege(s) for this operation' when trying to dump tablespaces | SetupLog |||
2022-10-20 09:12:29 | Ok      |       | Info - backup: adding to archive files 'array (
  0 => '/var/www/html/itop-web/data/tmp-backup-1177465197/config-itop.php',
  1 => '/var/www/html/itop-web/data/tmp-backup-1177465197/production-modules',
  2 => '/var/www/html/itop-web/data/tmp-backup-1177465197/itop-dump.sql',
)' | SetupLog |||
2022-10-20 09:12:29 | Ok      |       | Info - backup: removing tmp folder '/var/www/html/itop-web/data/tmp-backup-1177465197' | SetupLog |||
2022-10-20 09:12:29 | Info    |       | ##### STEP backup duration: 10.09s | SetupLog |||
2022-10-20 12:42:29 | Info    |       | operation 'async_action', peak memory usage. 5600544 | SetupLog |||
2022-10-20 09:12:29 | Info    |       | ##### STEP compile start | SetupLog |||
2022-10-20 09:12:29 | Info    |       | Compiling data model. | SetupLog |||
2022-10-20 09:12:29 | Info    |       | ----> Entering maintenance mode | SetupLog |||
2022-10-20 12:42:44 | Warning |       | CompileThemes: Theme #test-red has an import (#css-variables) without explicit xsi:type, it will be ignored. Check Datamodel XML Reference to fix it. | SetupLog |||
2022-10-20 12:42:44 | Warning |       | CompileThemes: Theme #light-grey has an import (#css-variables) without explicit xsi:type, it will be ignored. Check Datamodel XML Reference to fix it. | SetupLog |||
2022-10-20 12:42:44 | Info    |       | For theme 'darkmoon' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/darkmoon.css' | SetupLog |||
2022-10-20 12:42:45 | Warning |       | Cannot find /var/www/html/itop-web/env-production/branding/themes/darkmoon/images/arrow.png (images/arrow.png) during SCSS darkmoon precompilation | SetupLog |||
2022-10-20 12:42:45 | Info    |       | No theme 'darkmoon' compilation was required during setup. | SetupLog |||
2022-10-20 12:42:45 | Info    |       | For theme 'fullmoon' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/fullmoon.css' | SetupLog |||
2022-10-20 12:42:45 | Info    |       | No theme 'fullmoon' compilation was required during setup. | SetupLog |||
2022-10-20 12:42:45 | Info    |       | For theme 'test-red' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/test-red.css' | SetupLog |||
2022-10-20 12:42:45 | Info    |       | No theme 'test-red' compilation was required during setup. | SetupLog |||
2022-10-20 12:42:45 | Info    |       | For theme 'light-grey' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/light-grey.css' | SetupLog |||
2022-10-20 12:42:45 | Info    |       | No theme 'light-grey' compilation was required during setup. | SetupLog |||
2022-10-20 12:42:45 | Info    |       | Data model successfully compiled to '/var/www/html/itop-web/env-production'. | SetupLog |||
2022-10-20 12:42:45 | Info    |       | <---- Exiting maintenance mode | SetupLog |||
2022-10-20 12:42:45 | Info    |       | ##### STEP compile duration: 15.88s | SetupLog |||
2022-10-20 12:42:45 | Info    |       | operation 'async_action', peak memory usage. 27059968 | SetupLog |||
2022-10-20 09:12:46 | Info    |       | ##### STEP db-schema start | SetupLog |||
2022-10-20 09:12:46 | Info    |       | Update Database Schema for environment 'production'. | SetupLog |||
2022-10-20 09:12:46 | Info    |       | MetaModel::Startup (ModelOnly = 1) | SetupLog |||
2022-10-20 09:14:22 | Info    |       | Renaming 'priv_internalUser' into 'priv_internaluser' (lowercase) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming 'priv_internalUser' failed (already done in a previous upgrade?) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Cleanup of 'priv_change' to remove orphan records | SetupLog |||
2022-10-20 09:14:23 | Info    |       | There is a total of 1025 records in priv_change. | SetupLog |||
2022-10-20 09:14:23 | Info    |       | There are 4 useless records in priv_change (0.39%) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Removing the orphan records... | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Cleanup completed successfully. | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: AuthentLDAPInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: AttachmentInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | No orphan attachment found. | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: StructureInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'DBserver' to 'DBServer': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSfamily' to 'OSFamily': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSversion' to 'OSVersion': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'Webserver' to 'WebServer': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSpatch' to 'OSPatch': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OsLicence' to 'OSLicence': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'IOSversion' to 'IOSVersion': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'IPinterface' to 'IPInterface': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: TicketsInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: ConfigMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'DBserver' to 'DBServer': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSfamily' to 'OSFamily': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSversion' to 'OSVersion': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'Webserver' to 'WebServer': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OSpatch' to 'OSPatch': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'OsLicence' to 'OSLicence': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'IOSversion' to 'IOSVersion': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'IPinterface' to 'IPInterface': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: EndUserMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Renaming class in DB - final class from 'IpPhone' to 'IPPhone': 0 rows affected | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: FAQLightInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: ServiceMgmtProviderInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: StorageMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: CoverageWindowInstaller::BeforeDatabaseCreation(oConfig, 2.4.0, 2.4.0) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Calling Module Handler: CoverageWindowComputationInstaller::BeforeDatabaseCreation(oConfig, 2.0.7, 2.0.7) | SetupLog |||
2022-10-20 09:14:23 | Info    |       | Creating the structure in 'itop_db'. | SetupLog |||
2022-10-20 09:14:26 | Info    |       | 2.044s - query: ALTER TABLE `priv_user` CHANGE `contactid` `contactid` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:28 | Info    |       | 2.073s - query: ALTER TABLE `priv_async_task` CHANGE `event_id` `event_id` INT(11) DEFAULT 0, CHANGE `remaining_retries` `remaining_retries` INT(11) DEFAULT 0, CHANGE `last_error_code` `last_error_code` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:29 | Info    |       | 1.048s - query: ALTER TABLE `priv_async_send_email` CHANGE `version` `version` INT(11) DEFAULT 1  | SetupLog |||
2022-10-20 09:14:30 | Info    |       | 0.855s - query: ALTER TABLE `priv_change` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:30 | Info    |       | 0.931s - query: ALTER TABLE `priv_changeop` CHANGE `changeid` `changeid` INT(11) DEFAULT 0, CHANGE `objkey` `objkey` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:32 | Info    |       | 1.089s - query: ALTER TABLE `priv_changeop_setatt_log` CHANGE `lastentry` `lastentry` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:32 | Info    |       | 0.878s - query: ALTER TABLE `priv_changeop_links` CHANGE `item_id` `item_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:33 | Info    |       | 0.921s - query: ALTER TABLE `priv_changeop_links_tune` CHANGE `link_id` `link_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:34 | Info    |       | 1.082s - query: ALTER TABLE `priv_module_install` CHANGE `parent_id` `parent_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:35 | Info    |       | 0.984s - query: ALTER TABLE `priv_app_dashboards` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:36 | Info    |       | 0.822s - query: ALTER TABLE `priv_shortcut` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:37 | Info    |       | 0.775s - query: ALTER TABLE `priv_shortcut_oql` CHANGE `auto_reload_sec` `auto_reload_sec` INT(11) DEFAULT 60  | SetupLog |||
2022-10-20 09:14:38 | Info    |       | 0.983s - query: ALTER TABLE `priv_app_preferences` CHANGE `userid` `userid` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:39 | Info    |       | 0.848s - query: ALTER TABLE `priv_auditrule` CHANGE `category_id` `category_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:40 | Info    |       | 0.934s - query: ALTER TABLE `priv_event_notification` CHANGE `trigger_id` `trigger_id` INT(11) DEFAULT 0, CHANGE `action_id` `action_id` INT(11) DEFAULT 0, CHANGE `object_id` `object_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:40 | Info    |       | 0.631s - query: ALTER TABLE `priv_event_restservice` CHANGE `code` `code` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:41 | Info    |       | 0.864s - query: ALTER TABLE `priv_event_loginusage` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:42 | Info    |       | 0.905s - query: ALTER TABLE `priv_event_onobject` CHANGE `obj_key` `obj_key` INT(11)  | SetupLog |||
2022-10-20 09:14:43 | Info    |       | 0.588s - query: ALTER TABLE `priv_link_action_trigger` CHANGE `action_id` `action_id` INT(11) DEFAULT 0, CHANGE `trigger_id` `trigger_id` INT(11) DEFAULT 0, CHANGE `order` `order` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:44 | Info    |       | 0.720s - query: ALTER TABLE `priv_bulk_export_result` CHANGE `user_id` `user_id` INT(11) DEFAULT 0, CHANGE `chunk_size` `chunk_size` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:44 | Info    |       | 0.865s - query: ALTER TABLE `priv_ownership_token` CHANGE `obj_key` `obj_key` INT(11), CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:45 | Info    |       | 0.968s - query: ALTER TABLE `priv_sync_datasource` CHANGE `user_id` `user_id` INT(11) DEFAULT 0, CHANGE `notify_contact_id` `notify_contact_id` INT(11) DEFAULT 0, CHANGE `full_load_periodicity` `full_load_periodicity` INT(11) UNSIGNED, CHANGE `delete_policy_retention` `delete_policy_retention` INT(11) UNSIGNED  | SetupLog |||
2022-10-20 09:14:46 | Info    |       | 0.925s - query: ALTER TABLE `priv_sync_att` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:47 | Info    |       | 0.598s - query: ALTER TABLE `priv_sync_att_linkset` CHANGE `attribute_qualifier` `attribute_qualifier` VARCHAR(255) CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci DEFAULT '\''  | SetupLog |||
2022-10-20 09:14:48 | Info    |       | 1.532s - query: ALTER TABLE `priv_sync_log` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0, CHANGE `status_curr_job` `status_curr_job` INT(11) DEFAULT 0, CHANGE `status_curr_pos` `status_curr_pos` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_seen` `stats_nb_replica_seen` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_total` `stats_nb_replica_total` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_deleted` `stats_nb_obj_deleted` INT(11) DEFAULT 0, CHANGE `stats_deleted_errors` `stats_deleted_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_obsoleted` `stats_nb_obj_obsoleted` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_obsoleted_errors` `stats_nb_obj_obsoleted_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created` `stats_nb_obj_created` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created_errors` `stats_nb_obj_created_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created_warnings` `stats_nb_obj_created_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated` `stats_nb_obj_updated` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated_errors` `stats_nb_obj_updated_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated_warnings` `stats_nb_obj_updated_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_unchanged_warnings` `stats_nb_obj_unchanged_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_reconciled_errors` `stats_nb_replica_reconciled_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_disappeared_no_action` `stats_nb_replica_disappeared_no_action` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_updated` `stats_nb_obj_new_updated` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_updated_warnings` `stats_nb_obj_new_updated_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_unchanged` `stats_nb_obj_new_unchanged` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_unchanged_warnings` `stats_nb_obj_new_unchanged_warnings` INT(11) DEFAULT 0, CHANGE `memory_usage_peak` `memory_usage_peak` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:49 | Info    |       | 0.969s - query: ALTER TABLE `priv_sync_replica` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0, CHANGE `dest_id` `dest_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:50 | Info    |       | 1.090s - query: ALTER TABLE `priv_backgroundtask` CHANGE `total_exec_count` `total_exec_count` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:51 | Info    |       | 0.900s - query: ALTER TABLE `inline_image` CHANGE `item_id` `item_id` INT(11) DEFAULT 0, CHANGE `item_org_id` `item_org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:52 | Info    |       | 1.025s - query: ALTER TABLE `attachment` CHANGE `item_id` `item_id` INT(11) DEFAULT 0, CHANGE `item_org_id` `item_org_id` INT(11) DEFAULT 0, CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:53 | Info    |       | 0.509s - query: ALTER TABLE `priv_changeop_attachment_added` CHANGE `attachment_id` `attachment_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:55 | Info    |       | 2.034s - query: ALTER TABLE `organization` CHANGE `parent_id` `parent_id` INT(11) DEFAULT 0, CHANGE `parent_id_left` `parent_id_left` INT(11) DEFAULT 0, CHANGE `parent_id_right` `parent_id_right` INT(11) DEFAULT 0, CHANGE `deliverymodel_id` `deliverymodel_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:56 | Info    |       | 1.088s - query: ALTER TABLE `location` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:57 | Info    |       | 1.383s - query: ALTER TABLE `contact` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:14:58 | Info    |       | 0.636s - query: ALTER TABLE `person` CHANGE `location_id` `location_id` INT(11) DEFAULT 0, CHANGE `manager_id` `manager_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:00 | Info    |       | 2.291s - query: ALTER TABLE `lnkpersontoteam` CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `person_id` `person_id` INT(11) DEFAULT 0, CHANGE `role_id` `role_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:02 | Info    |       | 1.236s - query: ALTER TABLE `document` CHANGE `org_id` `org_id` INT(11) DEFAULT 0, CHANGE `documenttype_id` `documenttype_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:03 | Info    |       | 1.128s - query: ALTER TABLE `ticket` CHANGE `org_id` `org_id` INT(11) DEFAULT 0, CHANGE `caller_id` `caller_id` INT(11) DEFAULT 0, CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `agent_id` `agent_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:04 | Info    |       | 1.368s - query: ALTER TABLE `lnkcontacttoticket` CHANGE `ticket_id` `ticket_id` INT(11) DEFAULT 0, CHANGE `contact_id` `contact_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:07 | Info    |       | 2.651s - query: ALTER TABLE `workorder` CHANGE `ticket_id` `ticket_id` INT(11) DEFAULT 0, CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `owner_id` `owner_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:08 | Info    |       | 1.235s - query: ALTER TABLE `osversion` CHANGE `osfamily_id` `osfamily_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:09 | Info    |       | 0.841s - query: ALTER TABLE `model` CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:09 | Info    |       | 0.631s - query: ALTER TABLE `iosversion` CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:10 | Info    |       | 0.946s - query: ALTER TABLE `functionalci` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:11 | Info    |       | 1.103s - query: ALTER TABLE `physicaldevice` CHANGE `location_id` `location_id` INT(11) DEFAULT 0, CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0, CHANGE `model_id` `model_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:12 | Info    |       | 0.718s - query: ALTER TABLE `datacenterdevice` CHANGE `rack_id` `rack_id` INT(11) DEFAULT 0, CHANGE `enclosure_id` `enclosure_id` INT(11) DEFAULT 0, CHANGE `nb_u` `nb_u` INT(11), CHANGE `powera_id` `powera_id` INT(11) DEFAULT 0, CHANGE `powerB_id` `powerB_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:13 | Info    |       | 0.551s - query: ALTER TABLE `networkdevice` CHANGE `networkdevicetype_id` `networkdevicetype_id` INT(11) DEFAULT 0, CHANGE `iosversion_id` `iosversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:13 | Info    |       | 0.552s - query: ALTER TABLE `server` CHANGE `osfamily_id` `osfamily_id` INT(11) DEFAULT 0, CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0, CHANGE `oslicence_id` `oslicence_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:14 | Info    |       | 0.498s - query: ALTER TABLE `softwareinstance` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `software_id` `software_id` INT(11) DEFAULT 0, CHANGE `softwarelicence_id` `softwarelicence_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:14 | Info    |       | 0.597s - query: ALTER TABLE `middlewareinstance` CHANGE `middleware_id` `middleware_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:15 | Info    |       | 0.496s - query: ALTER TABLE `databaseschema` CHANGE `dbserver_id` `dbserver_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:16 | Info    |       | 0.715s - query: ALTER TABLE `webapplication` CHANGE `webserver_id` `webserver_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:16 | Info    |       | 0.739s - query: ALTER TABLE `ospatch` CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:17 | Info    |       | 0.935s - query: ALTER TABLE `softwarepatch` CHANGE `software_id` `software_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:18 | Info    |       | 0.564s - query: ALTER TABLE `licence` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:19 | Info    |       | 0.751s - query: ALTER TABLE `oslicence` CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:19 | Info    |       | 0.487s - query: ALTER TABLE `softwarelicence` CHANGE `software_id` `software_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:20 | Info    |       | 0.717s - query: ALTER TABLE `lnkdocumenttolicence` CHANGE `licence_id` `licence_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:20 | Info    |       | 0.686s - query: ALTER TABLE `lnkcontacttofunctionalci` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `contact_id` `contact_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:21 | Info    |       | 0.708s - query: ALTER TABLE `lnkdocumenttopatch` CHANGE `patch_id` `patch_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:22 | Info    |       | 1.105s - query: ALTER TABLE `lnksoftwareinstancetosoftwarepatch` CHANGE `softwarepatch_id` `softwarepatch_id` INT(11) DEFAULT 0, CHANGE `softwareinstance_id` `softwareinstance_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:23 | Info    |       | 0.551s - query: ALTER TABLE `lnkfunctionalcitoospatch` CHANGE `ospatch_id` `ospatch_id` INT(11) DEFAULT 0, CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:24 | Info    |       | 0.724s - query: ALTER TABLE `lnkdocumenttosoftware` CHANGE `software_id` `software_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:25 | Info    |       | 1.449s - query: ALTER TABLE `lnkdocumenttofunctionalci` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:25 | Info    |       | 0.463s - query: ALTER TABLE `subnet` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 09:15:26 | Info    |       | 0.596s - query: ALTER TABLE `vlan` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
